date,subdivision,certificate_type,processing_time,status
2024-08-05 12:58:45.827632,North,Domicile,4,Issued
2024-08-09 12:58:45.827651,North,Death,15,Rejected
2024-08-29 12:58:45.827669,South,Caste,8,Issued
2024-08-04 12:58:45.827688,East,Marriage,25,Issued
2024-08-24 12:58:45.827707,North,Domicile,5,Pending
2024-08-03 12:58:45.827725,West,Domicile,28,Issued
2024-08-15 12:58:45.827746,North,Domicile,15,Pending
2024-08-26 12:58:45.827768,North,Death,10,Pending
2024-08-08 12:58:45.827787,East,Income,27,Rejected
2024-08-25 12:58:45.827807,North,Domicile,3,Issued
2024-08-27 12:58:45.827826,East,Death,22,Issued
2024-08-15 12:58:45.827844,South,Caste,17,Issued
2024-08-19 12:58:45.827873,West,Income,25,Issued
2024-08-17 12:58:45.827893,West,Birth,28,Issued
2024-08-21 12:58:45.827911,North,Income,2,Issued
2024-08-05 12:58:45.827930,East,Caste,12,Issued
2024-08-22 12:58:45.827949,West,Birth,3,Issued
2024-08-13 12:58:45.827969,South,Marriage,11,Issued
2024-08-18 12:58:45.827990,South,Marriage,6,Issued
2024-08-05 12:58:45.828014,West,Death,4,Issued
2024-08-13 12:58:45.828033,South,Caste,14,Issued
2024-08-19 12:58:45.828052,East,Domicile,1,Pending
2024-08-28 12:58:45.828082,South,Birth,19,Issued
2024-08-14 12:58:45.828101,South,Caste,13,Pending
2024-08-07 12:58:45.828121,South,Income,22,Rejected
2024-08-17 12:58:45.828140,North,Domicile,26,Issued
2024-08-16 12:58:45.828158,North,Marriage,15,Pending
2024-08-11 12:58:45.828177,East,Domicile,28,Rejected
2024-08-28 12:58:45.828196,West,Caste,9,Issued
2024-08-12 12:58:45.828215,South,Caste,5,Issued
2024-08-17 12:58:45.828233,Central,Birth,9,Issued
2024-08-15 12:58:45.828255,Central,Birth,27,Issued
2024-08-26 12:58:45.828275,South,Marriage,8,Issued
2024-08-26 12:58:45.828294,Central,Death,24,Pending
2024-08-06 12:58:45.828312,Central,Birth,11,Issued
2024-08-19 12:58:45.828331,North,Income,13,Pending
2024-08-10 12:58:45.828349,East,Caste,12,Issued
2024-08-18 12:58:45.828368,East,Domicile,20,Pending
2024-08-01 12:58:45.828386,North,Caste,18,Issued
2024-08-04 12:58:45.828404,East,Caste,21,Pending
2024-08-12 12:58:45.828423,South,Domicile,7,Pending
2024-08-04 12:58:45.828441,Central,Domicile,8,Issued
2024-08-09 12:58:45.828460,South,Domicile,1,Pending
2024-08-29 12:58:45.828478,North,Caste,5,Pending
2024-08-22 12:58:45.828497,North,Birth,23,Issued
2024-08-01 12:58:45.828516,North,Domicile,14,Rejected
2024-08-28 12:58:45.828535,East,Death,11,Issued
2024-08-16 12:58:45.828553,East,Domicile,8,Issued
2024-08-05 12:58:45.828572,West,Caste,23,Issued
2024-08-19 12:58:45.828590,West,Domicile,13,Issued
2024-08-29 12:58:45.828608,East,Marriage,19,Rejected
2024-08-24 12:58:45.828627,West,Death,4,Pending
2024-08-10 12:58:45.828645,North,Death,23,Rejected
2024-08-27 12:58:45.828665,North,Birth,28,Issued
2024-08-05 12:58:45.828683,West,Death,26,Issued
2024-08-03 12:58:45.828701,Central,Birth,6,Pending
2024-08-07 12:58:45.828720,West,Marriage,24,Issued
2024-08-26 12:58:45.828737,North,Death,7,Issued
2024-08-07 12:58:45.828756,North,Caste,9,Pending
2024-08-30 12:58:45.828774,West,Marriage,23,Rejected
2024-08-09 12:58:45.828793,North,Death,6,Pending
2024-08-09 12:58:45.828812,Central,Birth,12,Issued
2024-08-11 12:58:45.828830,North,Birth,5,Issued
2024-08-27 12:58:45.828850,West,Birth,7,Issued
2024-08-24 12:58:45.828869,South,Caste,23,Issued
2024-08-01 12:58:45.828889,East,Birth,24,Pending
2024-08-11 12:58:45.828907,Central,Domicile,22,Issued
2024-08-22 12:58:45.828926,East,Marriage,18,Issued
2024-08-08 12:58:45.828945,South,Caste,2,Issued
2024-08-21 12:58:45.828963,East,Birth,16,Issued
2024-08-07 12:58:45.828982,West,Birth,11,Rejected
2024-08-11 12:58:45.829001,South,Death,15,Rejected
2024-08-30 12:58:45.829021,South,Birth,7,Issued
2024-08-14 12:58:45.829039,West,Marriage,18,Issued
2024-08-21 12:58:45.829058,North,Income,10,Pending
2024-08-10 12:58:45.829076,Central,Death,17,Issued
2024-08-26 12:58:45.829095,South,Domicile,17,Rejected
2024-08-23 12:58:45.829113,West,Birth,16,Pending
2024-08-23 12:58:45.829131,North,Death,13,Issued
2024-08-06 12:58:45.829150,East,Death,8,Pending
2024-08-27 12:58:45.829168,Central,Death,21,Issued
2024-08-13 12:58:45.829187,Central,Death,1,Pending
2024-08-29 12:58:45.829205,West,Birth,19,Issued
2024-08-26 12:58:45.829224,Central,Death,23,Issued
2024-08-05 12:58:45.829244,North,Caste,16,Issued
2024-08-15 12:58:45.829263,South,Death,19,Issued
2024-08-18 12:58:45.829282,Central,Marriage,7,Pending
2024-08-22 12:58:45.829300,East,Birth,4,Issued
2024-08-04 12:58:45.829320,East,Income,9,Pending
2024-08-24 12:58:45.829339,West,Income,6,Pending
2024-08-16 12:58:45.829357,East,Domicile,27,Issued
2024-08-28 12:58:45.829376,East,Income,20,Issued
2024-08-16 12:58:45.829397,East,Death,16,Issued
2024-08-08 12:58:45.829416,South,Marriage,8,Issued
2024-08-09 12:58:45.829434,West,Domicile,26,Issued
2024-08-03 12:58:45.829454,East,Income,1,Pending
2024-08-18 12:58:45.829472,North,Marriage,4,Pending
2024-08-26 12:58:45.829495,West,Income,9,Issued
2024-08-01 12:58:45.829514,West,Domicile,25,Pending
2024-08-20 12:58:45.829531,Central,Marriage,29,Issued
2024-08-14 12:58:45.829550,East,Caste,18,Rejected
2024-08-16 12:58:45.829568,Central,Birth,20,Issued
2024-08-29 12:58:45.829588,Central,Caste,6,Issued
2024-08-21 12:58:45.829606,Central,Death,18,Rejected
2024-08-16 12:58:45.829625,Central,Caste,16,Pending
2024-08-30 12:58:45.829643,South,Income,14,Issued
2024-08-06 12:58:45.829665,South,Death,17,Pending
2024-08-07 12:58:45.829689,North,Birth,25,Pending
2024-08-23 12:58:45.829708,South,Birth,22,Issued
2024-08-04 12:58:45.829726,North,Birth,14,Pending
2024-08-15 12:58:45.829744,Central,Caste,22,Issued
2024-08-09 12:58:45.829762,Central,Domicile,18,Pending
2024-08-03 12:58:45.829782,East,Domicile,17,Issued
2024-08-18 12:58:45.829800,Central,Domicile,12,Pending
2024-08-23 12:58:45.829819,East,Income,22,Issued
2024-08-16 12:58:45.829837,West,Marriage,21,Issued
2024-08-27 12:58:45.829856,South,Caste,21,Issued
2024-08-28 12:58:45.829874,East,Caste,14,Issued
2024-08-30 12:58:45.829892,North,Marriage,3,Issued
2024-08-28 12:58:45.829912,North,Domicile,25,Issued
2024-08-06 12:58:45.829931,Central,Income,27,Issued
2024-08-18 12:58:45.829950,South,Income,29,Rejected
2024-08-27 12:58:45.829968,East,Caste,26,Issued
2024-08-15 12:58:45.829993,North,Death,14,Issued
2024-08-20 12:58:45.830011,South,Domicile,19,Pending
2024-08-25 12:58:45.830034,North,Marriage,15,Rejected
2024-08-30 12:58:45.830053,South,Birth,5,Issued
2024-08-13 12:58:45.830071,North,Domicile,29,Pending
2024-08-21 12:58:45.830090,North,Marriage,7,Issued
2024-08-09 12:58:45.830109,Central,Marriage,28,Pending
2024-08-28 12:58:45.830128,West,Caste,9,Issued
2024-08-01 12:58:45.830147,Central,Death,27,Rejected
2024-08-07 12:58:45.830175,West,Birth,14,Issued
2024-08-20 12:58:45.830194,North,Caste,27,Issued
2024-08-24 12:58:45.830212,Central,Income,16,Issued
2024-08-09 12:58:45.830230,East,Marriage,8,Pending
2024-08-07 12:58:45.830249,West,Death,12,Issued
2024-08-09 12:58:45.830267,South,Income,23,Issued
2024-08-02 12:58:45.830286,West,Income,20,Issued
2024-08-30 12:58:45.830304,South,Income,27,Pending
2024-08-26 12:58:45.830327,Central,Income,24,Issued
2024-08-02 12:58:45.830346,East,Marriage,27,Pending
2024-08-04 12:58:45.830365,South,Domicile,13,Issued
2024-08-28 12:58:45.830384,East,Death,19,Issued
2024-08-22 12:58:45.830401,North,Caste,13,Rejected
2024-08-21 12:58:45.830421,West,Marriage,28,Pending
2024-08-03 12:58:45.830439,South,Birth,17,Issued
2024-08-09 12:58:45.830458,North,Domicile,20,Issued
2024-08-16 12:58:45.830489,West,Birth,23,Issued
2024-08-16 12:58:45.830508,Central,Caste,21,Issued
2024-08-16 12:58:45.830527,North,Death,25,Issued
2024-08-07 12:58:45.830545,North,Caste,9,Rejected
2024-08-03 12:58:45.830563,West,Domicile,20,Issued
2024-08-28 12:58:45.830582,East,Caste,10,Issued
2024-08-01 12:58:45.830603,Central,Income,15,Issued
2024-08-08 12:58:45.830621,South,Birth,7,Issued
2024-08-23 12:58:45.830640,West,Birth,6,Issued
2024-08-07 12:58:45.830659,North,Birth,26,Issued
2024-08-08 12:58:45.830677,South,Birth,1,Issued
2024-08-17 12:58:45.830696,North,Marriage,16,Pending
2024-08-03 12:58:45.830715,North,Marriage,24,Issued
2024-08-16 12:58:45.830733,South,Caste,13,Issued
2024-08-05 12:58:45.830751,South,Income,19,Issued
2024-08-09 12:58:45.830769,West,Caste,2,Issued
2024-08-29 12:58:45.830788,East,Income,26,Issued
2024-08-20 12:58:45.830806,South,Income,28,Issued
2024-08-17 12:58:45.830826,North,Death,16,Pending
2024-08-05 12:58:45.830844,North,Income,26,Issued
2024-08-20 12:58:45.830863,West,Caste,21,Issued
2024-08-25 12:58:45.830881,Central,Domicile,24,Pending
2024-08-12 12:58:45.830899,East,Domicile,3,Rejected
2024-08-19 12:58:45.830918,West,Domicile,19,Issued
2024-08-01 12:58:45.830936,West,Marriage,7,Pending
2024-08-03 12:58:45.830956,North,Domicile,7,Issued
2024-08-17 12:58:45.830975,West,Marriage,16,Pending
2024-08-18 12:58:45.830993,Central,Birth,1,Issued
2024-08-23 12:58:45.831013,Central,Death,24,Pending
2024-08-07 12:58:45.831032,North,Death,28,Pending
2024-08-16 12:58:45.831054,Central,Domicile,15,Pending
2024-08-06 12:58:45.831072,North,Birth,25,Pending
2024-08-19 12:58:45.831091,North,Caste,26,Issued
2024-08-04 12:58:45.831110,Central,Birth,12,Issued
2024-08-20 12:58:45.831128,South,Income,16,Issued
2024-08-26 12:58:45.831146,North,Death,12,Issued
2024-08-02 12:58:45.831164,South,Death,14,Pending
2024-08-08 12:58:45.831183,East,Domicile,21,Issued
2024-08-20 12:58:45.831201,Central,Birth,20,Issued
2024-08-26 12:58:45.831220,North,Income,24,Issued
2024-08-13 12:58:45.831238,Central,Income,5,Rejected
2024-08-08 12:58:45.831256,West,Domicile,1,Issued
2024-08-16 12:58:45.831275,Central,Birth,10,Issued
2024-08-03 12:58:45.831293,Central,Domicile,15,Pending
2024-08-17 12:58:45.831313,Central,Income,5,Issued
2024-08-06 12:58:45.831331,South,Domicile,11,Issued
2024-08-07 12:58:45.831350,East,Birth,13,Issued
2024-08-22 12:58:45.831368,Central,Marriage,26,Issued
2024-08-19 12:58:45.831386,Central,Marriage,15,Issued
2024-08-08 12:58:45.831405,North,Caste,23,Pending
2024-08-20 12:58:45.831423,South,Caste,11,Issued
2024-08-01 12:58:45.831442,South,Income,21,Pending
2024-08-24 12:58:45.831460,North,Income,1,Issued
2024-08-04 12:58:45.831479,Central,Birth,16,Issued
2024-08-04 12:58:45.831497,South,Domicile,11,Issued
2024-08-26 12:58:45.831515,South,Marriage,19,Issued
2024-08-18 12:58:45.831534,West,Income,26,Pending
2024-08-05 12:58:45.831552,Central,Domicile,14,Issued
2024-08-06 12:58:45.831573,West,Birth,28,Issued
2024-08-19 12:58:45.831591,North,Income,23,Pending
2024-08-27 12:58:45.831609,North,Death,2,Issued
2024-08-27 12:58:45.831628,Central,Birth,29,Issued
2024-08-16 12:58:45.831646,North,Caste,15,Issued
2024-08-24 12:58:45.831668,West,Death,2,Rejected
2024-08-05 12:58:45.831687,West,Birth,14,Pending
2024-08-12 12:58:45.831705,South,Birth,5,Issued
2024-08-20 12:58:45.831724,Central,Death,5,Pending
2024-08-03 12:58:45.831742,South,Death,19,Issued
2024-08-29 12:58:45.831762,East,Death,9,Pending
2024-08-05 12:58:45.831780,Central,Birth,26,Issued
2024-08-05 12:58:45.831800,South,Marriage,24,Issued
2024-08-22 12:58:45.831818,West,Caste,11,Issued
2024-08-17 12:58:45.831836,Central,Birth,28,Issued
2024-08-07 12:58:45.831857,North,Domicile,18,Pending
2024-08-24 12:58:45.831877,South,Birth,15,Issued
2024-08-19 12:58:45.831896,South,Death,13,Pending
2024-08-22 12:58:45.831914,Central,Domicile,16,Issued
2024-08-09 12:58:45.831936,West,Marriage,23,Issued
2024-08-08 12:58:45.831954,West,Domicile,9,Rejected
2024-08-13 12:58:45.831977,East,Death,1,Rejected
2024-08-06 12:58:45.831995,North,Income,6,Pending
2024-08-04 12:58:45.832014,Central,Death,9,Pending
2024-08-19 12:58:45.832034,West,Caste,22,Issued
2024-08-30 12:58:45.832053,East,Domicile,25,Pending
2024-08-03 12:58:45.832071,Central,Marriage,12,Issued
2024-08-25 12:58:45.832092,South,Domicile,14,Issued
2024-08-22 12:58:45.832115,East,Death,10,Issued
2024-08-08 12:58:45.832135,Central,Death,1,Issued
2024-08-11 12:58:45.832155,South,Death,11,Issued
2024-08-30 12:58:45.832175,Central,Income,23,Pending
2024-08-25 12:58:45.832193,North,Marriage,23,Pending
2024-08-22 12:58:45.832212,South,Marriage,13,Pending
2024-08-04 12:58:45.832230,West,Caste,20,Pending
2024-08-05 12:58:45.832248,East,Marriage,26,Pending
2024-08-30 12:58:45.832267,South,Domicile,23,Issued
2024-08-07 12:58:45.832285,East,Marriage,10,Issued
2024-08-10 12:58:45.832303,East,Death,21,Issued
2024-08-30 12:58:45.832321,West,Marriage,14,Issued
2024-08-09 12:58:45.832340,East,Domicile,11,Issued
2024-08-16 12:58:45.832358,East,Birth,26,Pending
2024-08-28 12:58:45.832377,West,Domicile,24,Pending
2024-08-17 12:58:45.832395,North,Income,8,Issued
2024-08-29 12:58:45.832414,South,Caste,28,Pending
2024-08-21 12:58:45.832432,East,Domicile,11,Rejected
2024-08-04 12:58:45.832450,South,Birth,23,Pending
2024-08-20 12:58:45.832469,East,Death,2,Pending
2024-08-21 12:58:45.832487,West,Income,26,Issued
2024-08-06 12:58:45.832505,Central,Domicile,6,Issued
2024-08-22 12:58:45.832524,South,Caste,9,Issued
2024-08-27 12:58:45.832542,South,Marriage,27,Issued
2024-08-07 12:58:45.832561,South,Domicile,23,Pending
2024-08-26 12:58:45.832582,West,Marriage,6,Issued
2024-08-02 12:58:45.832602,West,Birth,28,Issued
2024-08-16 12:58:45.832620,Central,Caste,10,Rejected
2024-08-16 12:58:45.832639,Central,Birth,22,Pending
2024-08-21 12:58:45.832657,North,Domicile,19,Rejected
2024-08-10 12:58:45.832676,Central,Income,21,Issued
2024-08-07 12:58:45.832695,West,Marriage,11,Issued
2024-08-02 12:58:45.832713,Central,Birth,6,Issued
2024-08-17 12:58:45.832732,East,Marriage,29,Pending
2024-08-15 12:58:45.832750,Central,Income,1,Issued
2024-08-19 12:58:45.832769,South,Domicile,26,Rejected
2024-08-20 12:58:45.832788,Central,Caste,5,Rejected
2024-08-08 12:58:45.832806,East,Domicile,26,Rejected
2024-08-26 12:58:45.832825,North,Domicile,17,Issued
2024-08-25 12:58:45.832842,North,Death,1,Issued
2024-08-06 12:58:45.832862,North,Marriage,18,Rejected
2024-08-18 12:58:45.832880,North,Caste,1,Pending
2024-08-12 12:58:45.832898,Central,Marriage,5,Issued
2024-08-21 12:58:45.832917,North,Death,1,Issued
2024-08-16 12:58:45.832936,Central,Domicile,13,Pending
2024-08-25 12:58:45.832955,East,Birth,25,Issued
2024-08-20 12:58:45.832976,South,Death,3,Pending
2024-08-21 12:58:45.832996,Central,Domicile,9,Issued
2024-08-24 12:58:45.833014,East,Income,18,Pending
2024-08-18 12:58:45.833033,West,Income,27,Pending
2024-08-16 12:58:45.833052,East,Birth,6,Issued
2024-08-06 12:58:45.833070,North,Death,10,Pending
2024-08-16 12:58:45.833089,West,Caste,5,Issued
2024-08-10 12:58:45.833107,East,Domicile,2,Rejected
2024-08-29 12:58:45.833126,East,Death,16,Issued
2024-08-10 12:58:45.833145,South,Caste,10,Rejected
2024-08-21 12:58:45.833165,Central,Death,25,Issued
2024-08-23 12:58:45.833183,North,Birth,16,Issued
2024-08-15 12:58:45.833202,East,Marriage,1,Issued
2024-08-05 12:58:45.833220,East,Caste,7,Issued
2024-08-19 12:58:45.833238,North,Marriage,19,Issued
2024-08-09 12:58:45.833257,North,Domicile,26,Issued
2024-08-13 12:58:45.833275,East,Caste,28,Rejected
2024-08-16 12:58:45.833294,West,Caste,10,Issued
2024-08-09 12:58:45.833312,East,Caste,23,Issued
2024-08-20 12:58:45.833330,North,Birth,18,Issued
2024-08-05 12:58:45.833348,North,Domicile,22,Issued
2024-08-26 12:58:45.833368,Central,Domicile,10,Pending
2024-08-17 12:58:45.833386,Central,Death,20,Issued
2024-08-18 12:58:45.833405,South,Death,20,Issued
2024-08-20 12:58:45.833424,West,Marriage,1,Issued
2024-08-13 12:58:45.833446,North,Marriage,2,Issued
2024-08-04 12:58:45.833465,North,Birth,18,Issued
2024-08-03 12:58:45.833483,East,Domicile,9,Issued
2024-08-26 12:58:45.833502,North,Marriage,28,Issued
2024-08-22 12:58:45.833521,South,Birth,13,Issued
2024-08-01 12:58:45.833539,East,Marriage,6,Pending
2024-08-22 12:58:45.833558,East,Income,23,Pending
2024-08-12 12:58:45.833576,Central,Domicile,9,Issued
2024-08-30 12:58:45.833595,South,Death,3,Pending
2024-08-29 12:58:45.833613,East,Income,7,Issued
2024-08-11 12:58:45.833632,West,Caste,9,Issued
2024-08-24 12:58:45.833650,North,Death,16,Pending
2024-08-24 12:58:45.833670,East,Marriage,10,Issued
2024-08-14 12:58:45.833688,Central,Death,7,Issued
2024-08-10 12:58:45.833706,North,Domicile,11,Issued
2024-08-26 12:58:45.833725,North,Caste,16,Issued
2024-08-27 12:58:45.833743,East,Marriage,6,Issued
2024-08-08 12:58:45.833762,Central,Marriage,7,Rejected
2024-08-27 12:58:45.833780,North,Caste,13,Pending
2024-08-26 12:58:45.833801,West,Caste,5,Issued
2024-08-27 12:58:45.833820,West,Caste,15,Pending
2024-08-26 12:58:45.833838,North,Domicile,13,Issued
2024-08-20 12:58:45.833857,Central,Income,9,Issued
2024-08-15 12:58:45.833876,South,Income,26,Pending
2024-08-12 12:58:45.833896,West,Death,13,Pending
2024-08-07 12:58:45.833915,Central,Income,17,Rejected
2024-08-29 12:58:45.833933,South,Marriage,23,Issued
2024-08-11 12:58:45.833952,Central,Marriage,29,Issued
2024-08-10 12:58:45.833971,North,Income,21,Issued
2024-08-29 12:58:45.833989,West,Income,19,Issued
2024-08-20 12:58:45.834008,North,Caste,19,Pending
2024-08-05 12:58:45.834027,South,Birth,14,Issued
2024-08-02 12:58:45.834046,East,Income,26,Pending
2024-08-29 12:58:45.834069,East,Death,25,Issued
2024-08-13 12:58:45.834088,Central,Domicile,4,Issued
2024-08-03 12:58:45.834107,Central,Birth,20,Issued
2024-08-19 12:58:45.834126,Central,Birth,18,Issued
2024-08-08 12:58:45.834144,West,Marriage,25,Rejected
2024-08-26 12:58:45.834164,North,Caste,24,Issued
2024-08-19 12:58:45.834182,North,Income,28,Rejected
2024-08-29 12:58:45.834200,Central,Domicile,15,Issued
2024-08-28 12:58:45.834220,Central,Caste,14,Issued
2024-08-15 12:58:45.834239,West,Death,25,Issued
2024-08-19 12:58:45.834257,Central,Caste,14,Pending
2024-08-02 12:58:45.834276,East,Death,11,Issued
2024-08-14 12:58:45.834294,East,Domicile,17,Pending
2024-08-10 12:58:45.834313,East,Domicile,16,Issued
2024-08-06 12:58:45.834331,South,Birth,3,Pending
2024-08-18 12:58:45.834350,Central,Death,16,Pending
2024-08-29 12:58:45.834368,East,Marriage,22,Rejected
2024-08-25 12:58:45.834387,Central,Birth,8,Pending
2024-08-05 12:58:45.834405,North,Death,4,Issued
2024-08-14 12:58:45.834424,East,Domicile,27,Issued
2024-08-11 12:58:45.834443,North,Birth,28,Pending
2024-08-30 12:58:45.834461,South,Birth,16,Pending
2024-08-29 12:58:45.834480,Central,Birth,23,Rejected
2024-08-13 12:58:45.834503,West,Marriage,8,Issued
2024-08-29 12:58:45.834522,North,Income,4,Issued
2024-08-14 12:58:45.834540,South,Birth,5,Rejected
2024-08-03 12:58:45.834560,North,Caste,23,Issued
2024-08-08 12:58:45.834578,East,Birth,12,Pending
2024-08-03 12:58:45.834607,South,Caste,19,Pending
2024-08-10 12:58:45.834627,Central,Caste,8,Pending
2024-08-27 12:58:45.834646,North,Domicile,2,Issued
2024-08-06 12:58:45.834665,Central,Domicile,24,Pending
2024-08-09 12:58:45.834684,West,Domicile,7,Issued
2024-08-22 12:58:45.834702,Central,Marriage,5,Pending
2024-08-20 12:58:45.834721,West,Caste,8,Issued
2024-08-18 12:58:45.834740,Central,Caste,16,Issued
2024-08-05 12:58:45.834759,South,Marriage,8,Issued
2024-08-14 12:58:45.834778,Central,Death,10,Issued
2024-08-03 12:58:45.834796,North,Caste,8,Issued
2024-08-07 12:58:45.834815,North,Domicile,9,Pending
2024-08-26 12:58:45.834834,East,Income,25,Pending
2024-08-08 12:58:45.834853,East,Death,7,Issued
2024-08-28 12:58:45.834872,Central,Caste,1,Issued
2024-08-25 12:58:45.834890,East,Birth,21,Pending
2024-08-04 12:58:45.834909,North,Caste,19,Issued
2024-08-18 12:58:45.834927,East,Birth,9,Issued
2024-08-05 12:58:45.834946,North,Caste,21,Pending
2024-08-16 12:58:45.834965,East,Death,17,Issued
2024-08-16 12:58:45.834982,South,Death,23,Issued
2024-08-25 12:58:45.835001,West,Death,11,Issued
2024-08-06 12:58:45.835019,Central,Caste,28,Pending
2024-08-20 12:58:45.835039,West,Birth,15,Issued
2024-08-27 12:58:45.835058,Central,Caste,12,Pending
2024-08-15 12:58:45.835076,South,Death,9,Issued
2024-08-09 12:58:45.835095,North,Caste,12,Issued
2024-08-23 12:58:45.835117,North,Caste,3,Issued
2024-08-26 12:58:45.835137,East,Death,10,Pending
2024-08-04 12:58:45.835155,West,Caste,27,Issued
2024-08-02 12:58:45.835175,North,Income,19,Rejected
2024-08-21 12:58:45.835193,Central,Birth,9,Rejected
2024-08-26 12:58:45.835212,West,Domicile,26,Pending
2024-08-07 12:58:45.835230,North,Income,24,Issued
